"results_author","results_date","results_des","results_img","results_title","results_url"
"青瞳视角","2月22日","目前,美国政府已宣布得州部分地区进入“重大灾害状态”。 得州有超5.4万户处于停水中 根据监测全美电力供应的网站显示,截至20日下午,得州全境有超过5.4万户处于停电中,与19日相比大幅下降,但全州仍有超过15万民众家中断水或自来水的水质...","https://cambrian-images.cdn.bcebos.com/a59ff5c6acec0a8a76c991b5a86977eb_1636203306265037.jpeg@w_100,h_100","美国政府宣布得州部分地区进入“重大灾害状态”","https://baijiahao.baidu.com/s?id=1692323497126948812&wfr=spider&for=pc"
"中国应急管理报","2月19日","● 选择灾害重点地区,为基层应急人员开展基本实用的应急救援“第一响应人”培训,扎实推进基层应急救援能力的提升 在全国应急管理工作会议上,应急管理部党委书记黄明作报告,全面总结2020年应急管理工作,部署“十四五”期间及2021年重点任务。报...","https://cambrian-images.cdn.bcebos.com/2f7520776853b264c16c428a0689b5cf_1613905207406390.jpeg@w_100,h_100","一席谈|应急管理部地震和地质灾害救援司司长 赵明","https://baijiahao.baidu.com/s?id=1692137901928060914&wfr=spider&for=pc"
"英武解局","2月18日","美冰雪灾害肆虐!德州市长:停电水管爆裂?对不起,我不欠你的! 英武解局 发布时间:02-1800:59总裁 北京兵易行户外文化发展有限公司,优质创作者 晃荡了一周,这个年算是过去了,过去的一周,应该是睡眠质量最好的一周,因为每天碰点儿酒...","https://cambrian-images.cdn.bcebos.com/5e39d1b6b175978159ab61d351827da9_1603710726631004.jpeg@w_100,h_100","美冰雪灾害肆虐!德州市长:停电水管爆裂?对不起,我不欠你的!","https://baijiahao.baidu.com/s?id=1691962460713134854&wfr=spider&for=pc"
"中国新闻网","2月10日","“我家的房子洪灾时倒塌了,家电家具全被冲走了。不管怎样,现在先安心过年,希望灾害不再发生。”江西省鄱阳县昌洲乡其林村村民王凤秀年前忙着打扫在建的新房。 在新房一楼,江西省鄱阳县昌洲乡其林村村民王凤秀开了个小商店。 刘力...","https://cambrian-images.cdn.bcebos.com/ba26ecece89a484211d94d351868efa3_1600695032132903.jpeg@w_100,h_100","春节前夕回访江西鄱阳洪灾区:“安心过年,希望灾害不再发生”","https://baijiahao.baidu.com/s?id=1691293829647647889&wfr=spider&for=pc"
"环球网","2月9日","2月9日,国家防办、应急管理部组织相关部门和地区召开冰川灾害防范应对会商会,认真贯彻落实习近平总书记关于防灾减灾救灾重要指示精神,分析研判我国冰川灾害形势,要求坚持底线思维,增强风险意识,加强冰川灾害风险隐患排查,全力做好各项应对工作,...","https://cambrian-images.cdn.bcebos.com/4abbff0a59588ce5f14a4b6923ee62e6_1549608413453462.jpeg@w_100,h_100","国家防办、应急管理部召开会商会 研究部署冰川灾害防范应对工作","https://baijiahao.baidu.com/s?id=1691222672968728150&wfr=spider&for=pc"
"经济日报","2月9日","中国气象局今天发布《2020年中国气候公报》。《公报》显示,2020年,我国气温偏高,降水偏多,气候年景偏差。与近十年平均相比,气象灾害造成的农作物受灾面积和死亡失踪人口明显偏少,直接经济损失偏多。 其中,长江流域出现了1998年以来最严重...","https://cambrian-images.cdn.bcebos.com/3ec9d53f292de87274c1572c2d44ddc6_1570801610198511.jpeg@w_100,h_100","《2020年中国气候公报》发布:暴雨洪涝灾害重 气候年景偏差","https://baijiahao.baidu.com/s?id=1691216127221895184&wfr=spider&for=pc"
"封面新闻","2月10日","2月9日,中国气象局举行2月新闻发布会,会上,2020年《中国气候公报》发布。国家气候中心主任宋连春表示,2020年,我国气温偏高,降水偏多,气候年景偏差。“与近十年平均相比,气象灾害造成的直接经济损失偏多。” 中国气象局举行2月新闻发布...","https://cambrian-images.cdn.bcebos.com/7d15a50cee51b0a96e00a85cfabbb513_1577667706397024.jpeg@w_100,h_100","国家气候中心:去年气象灾害造成直接经济损失较近十年平均偏多","https://baijiahao.baidu.com/s?id=1691188936987464590&wfr=spider&for=pc"
"福建森林消防","2月8日","近日,应急管理部会同水利部、农业农村部、气象局等部门对1月份全国自然灾害情况进行了会商分析。1月份,我国自然灾害以低温冷冻和雪灾为主,干旱、森林火灾、风雹和地震等也有发生。各种自然灾害共造成166.9万人次受灾,因灾死亡3人,1000余...","https://cambrian-images.cdn.bcebos.com/0eb42199c572817023ff7f9b23fbadc5_1651323951193185.jpeg@w_100,h_100","应急管理部发布2021年1月全国自然灾害情况","https://baijiahao.baidu.com/s?id=1691108861363123150&wfr=spider&for=pc"
"中国新闻网","2月5日","中新网2月5日电 据应急管理部官方微信消息,近日,国家减灾委员会办公室、应急管理部会同自然资源部、交通运输部、水利部、农业农村部、气象局、能源局、林草局等部门和单位,对2月份全国自然灾害风险形势进行分析研判。综合研判认为,2月份...","https://cambrian-images.cdn.bcebos.com/ba26ecece89a484211d94d351868efa3_1600695032132903.jpeg@w_100,h_100","两部门:2月份全国自然灾害风险水平总体偏高","https://baijiahao.baidu.com/s?id=1690857265145805284&wfr=spider&for=pc"
"人民资讯","2月5日","“中国气象局灾害天气重点开放实验室”“江苏省气象灾害和环境变化重点实验室”“江苏省国家重点实验室培育建设点”“江苏省气象灾害重点实验室”“气象灾害省部共建教育部重点实验室”和“气象灾害教育部重点实验室”等一系列不断发展和...","https://cambrian-images.cdn.bcebos.com/867084918f0beae5baa88b1fcbc34f1f_1669728810290752.jpeg@w_100,h_100","南京信息工程大学气象灾害教育部重点实验室顺利通过评估并获优秀","https://baijiahao.baidu.com/s?id=1690839415337432633&wfr=spider&for=pc"
"湘湘带你看社会","1月19日","来源:国务院第一次全国自然灾害综合风险普查领导小组办公室 大庆市人民医院 【来源:大庆市人民医院】 声明:转载此文是出于传递更多信息之目的。若有来源标注错误或侵犯了您的合法权益,请作者持权属证明与本网联系,我们将及时更正、删除,谢...","https://cambrian-images.cdn.bcebos.com/3a977fb0fce848d79a77c8ed9fbfc397_1666465784394552.jpeg@w_100,h_100","第一次全国自然灾害综合风险普查宣传手册","https://baijiahao.baidu.com/s?id=1689296417245020930&wfr=spider&for=pc"
"人民资讯","1月15日","本预案所称突发事件是指突然发生,造成或可能造成严重社会危害,需要采取应急处置措施予以应对的自然灾害、事故灾难、公共卫生事件、社会安全事件。 自然灾害 自然灾害主要包括水旱灾害,气象灾害,地震灾害,地质灾害,海洋灾害,生物灾害和森林草原...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2329016787,2581762636&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=F12BB0540E9118CA5DBEF79103000089&sec=1618987797&t=b116e8387bb65fa8314ffb5f4ac8f910","应对自然灾害 事故灾害 公共卫生事件 社会安全事件等突发事件...","https://baijiahao.baidu.com/s?id=1688915647524910551&wfr=spider&for=pc"
"潇湘晨报","1月14日","贵州省住房和城乡建设厅、贵州省交通运输厅、贵州省水利厅、贵州省农业农村厅、贵州省林业局、贵州省粮食和物资储备局、贵州省地震局、贵州省消防救援总队、贵州省气象局有关负责同志,贵州省减灾委专家委部分专家对2020年全省自然灾害情况...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=712825269,3712895739&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=87965E8124122BDE14895D0C0300A0C0&sec=1618987797&t=f8f1bdc3f36d027436259f7fb91a2c3b","贵州2020年因自然灾害死亡失踪54人 直接经济损失90.53亿元","https://baijiahao.baidu.com/s?id=1688862150866493577&wfr=spider&for=pc"
"红网","1月14日","和防治能力现代化的基础性工作,作为全国86个试点市县之一,安化县抢抓机遇,立足于“防”, 着眼于“治” ,全力推进自然灾害综合风险普查工作,进一步摸清自然风险隐患底数,为开展自然灾害防治、保障社会可持续发展提供权威的灾害风险信息和...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3518400271,2631548959&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=5F020CC148DAAFCE20C59C2403008042&sec=1618987797&t=3bc40f70f95f0e11bed3a28d3e053973","安化:全力推进第一次全国自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1688830378133325403&wfr=spider&for=pc"
"阿克苏库车消防","1月11日","未发生重大以上灾害事故 针对元旦假期特点和寒潮天气、森林草原火险偏高等突出风险,国务院安委办、应急管理部认真贯彻落实习近平总书记重要指示精神,按照党中央国务院部署要求,坚持人民至上、生命至上,坚持底线思维、周密安排部署,全力做好安全防...","https://cambrian-images.cdn.bcebos.com/a09e19ed8de6a8c2bdfe8b49bb39dc36_1580499235187232.jpeg@w_100,h_100","元旦假期全国安全形势总体平稳 未发生重大以上灾害事故","https://baijiahao.baidu.com/s?id=1688540150440297152&wfr=spider&for=pc"
"金台资讯","1月8日","人民网北京1月8日电 (薄晨棣)应急管理部今天发布2020年全国自然灾害基本情况。2020年,我国气候年景偏差,自然灾害以洪涝、地质灾害、风雹、台风灾害为主,地震、干旱、低温冷冻、雪灾、森林草原火灾等灾害也有不同程度发生。全年各种自然灾...","https://cambrian-images.cdn.bcebos.com/5bc6a20f024313d74037cb9e6675f1aa_1660377736589959.jpeg@w_100,h_100","应急管理部:2020年各种自然灾害共造成1.38亿人次受灾","https://baijiahao.baidu.com/s?id=1688316495581663449&wfr=spider&for=pc"
"央视新闻","1月8日","工作部、红十字会总会、国铁集团等国家减灾委成员单位会商核定,2020年,我国气候年景偏差,主汛期南方地区遭遇1998年以来最重汛情,自然灾害以洪涝、地质灾害、风雹、台风灾害为主,地震、干旱、低温冷冻、雪灾、森林草原火灾等灾害也有不同...","https://cambrian-images.cdn.bcebos.com/ef4948097f1be4874073c2dab1e058bb_1570168240515616.jpeg@w_100,h_100","应急管理部发布2020年全国自然灾害基本情况:因灾死亡失踪人数下降...","https://baijiahao.baidu.com/s?id=1688310790007784136&wfr=spider&for=pc"
"澎湃在线","1月7日","“第一次全国自然灾害综合风险普查2020-2022”标志,以自然灾害、放大镜、圆环为主要图形元素。外围圆环图形,寓意全民齐心协力、共同参与自然灾害综合风险普查,也体现全民共同发展的美好愿景;中间反白部分融合了放大镜元素,体现深入的风险要素调...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3605473564,2112167805&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=00F2CD32010152E211402845030030E2&sec=1618987797&t=1d648a8c536e9abde41cdac6547c1ab2","第一次全国自然灾害综合风险普查标志启用","https://baijiahao.baidu.com/s?id=1688260779424536109&wfr=spider&for=pc"
"新湖南","1月6日","湖南日报·新湖南客户端1月5日讯(记者奉永成)今天,湖南省第一次全国自然灾害综合风险普查工作电视电话会议召开,我省将从6个方面开展自然灾害综合风险普查工作,建立起自然灾害综合风险数据库。 2021年1月5日,湖南省第一次全国自然灾害综...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2040842489,2863350837&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=972A6EA4001261C25285CA820300A013&sec=1618987797&t=84e76ad69f084d6637e21c5768e96b3c","我省将从6个方面开展自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1688107789971101263&wfr=spider&for=pc"
"新湖南","1月6日","湖南日报·新湖南客户端1月5日讯(记者奉永成)今天,湖南省第一次全国自然灾害综合风险普查工作电视电话会议召开,我省将从6个方面开展自然灾害综合风险普查工作,建立起自然灾害综合风险数据库。 2021年1月5日,湖南省第一次全国自然灾害综...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2040842489,2863350837&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=972A6EA4001261C25285CA820300A013&sec=1618987800&t=50b2081c2cb83ae45d50f7a610b2a70c","我省将从6个方面开展自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1688107789971101263&wfr=spider&for=pc"
"中国新闻网","1月2日","中新网1月2日电 应急管理部官方微博2日公布2020年全国十大自然灾害,7月份长江淮河流域特大暴雨洪涝灾害、台风“黑格比”、新疆伽师6.4级地震等灾害在列。 2020年,中国气候年景偏差,主汛期南方地区遭遇1998年以来最重汛情,自然灾害以洪涝...","https://cambrian-images.cdn.bcebos.com/ba26ecece89a484211d94d351868efa3_1600695032132903.jpeg@w_100,h_100","应急管理部公布2020年全国十大自然灾害","https://baijiahao.baidu.com/s?id=1687769219223456959&wfr=spider&for=pc"
"央广网","1月2日","央广网北京1月2日消息(记者陈锐海)近日,应急管理部联合相关部门,公布2020年全国自然灾害特征。据悉,2020年,我国气候年景偏差,主汛期南方地区遭遇1998年以来最重汛情,自然灾害以洪涝、地质灾害、风雹、台风灾害为主,地震、干旱、低温冷冻、...","https://cambrian-images.cdn.bcebos.com/62b7dfe97b813ad0909e833989133dae_1568331104387389.jpeg@w_100,h_100","应急管理部公布2020年全国十大自然灾害","https://baijiahao.baidu.com/s?id=1687767911008391146&wfr=spider&for=pc"
"天眼新闻","1月2日","2020年,我国气候年景偏差,主汛期南方地区遭遇1998年以来最重汛情,自然灾害以洪涝、地质灾害、风雹、台风灾害为主,地震、干旱、低温冷冻、雪灾、森林草原火灾等灾害也有不同程度发生,经应急管理部会同工业和信息化部、自然资源部、住房城乡...","https://cambrian-images.cdn.bcebos.com/cfe018ff76999138fb6b52babc721297_1618362010206479.jpeg@w_100,h_100","应急管理部公布2020年全国十大自然灾害 暴雨洪涝占据前四","https://baijiahao.baidu.com/s?id=1687766102734102680&wfr=spider&for=pc"
"人民网","2020年12月29日","英国公益团体基督教救济会28日发布报告,列举今年十大气象灾害事件,包括澳大利亚山火失控、大西洋飓风次数创纪录。这些灾害导致至少3500人死亡、超过1350万人流离失所,可获保险理赔的财产损失达1500亿美元,未投保的损失则更多,显示气候变化的长...","https://cambrian-images.cdn.bcebos.com/fff6d49baa09c898107fde8cd0afe9ba_1537195104256385.jpeg@w_100,h_100","2020年气候变化加重气象灾害","https://baijiahao.baidu.com/s?id=1687371174314703127&wfr=spider&for=pc"
"潇湘晨报","2020年12月29日","12月25日,省自然资源厅在杭州市召开浙江省地质灾害防治“十四五”规划纲要和专题研究成果评审会。省自然资源厅党组成员、副厅长陈远景出席会议并讲话。 12月25日,浙江省地质灾害防治“十四五”规划纲要和专题研究成果评审会在杭州召开。省自...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2871046134,2323026016&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=F08AE9B6488A02CA3A857DF70300C040&sec=1618987800&t=319dd29350dd8fd438208ccf874b50b1","浙江省地质灾害防治“十四五”规划通过专家评审","https://baijiahao.baidu.com/s?id=1687354560341406993&wfr=spider&for=pc"
