"results_author","results_date","results_des","results_img","results_title","results_url"
"央视网","2017年8月10日","原标题:灾难面前,习近平始终和人民在一起!中国青年网北京8月9日电(记者 宋莉)据中国地震台网正式测定:08月08日21时19分在四川阿坝州九寨沟县(北纬33.20度,东经103.82度)发生7.0级地震,震源深度20千米。四川、重庆、甘肃、陕西、...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1338386417,538059625&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPG?s=66B0198B5A633A9EA4854CA70300E090&sec=1618987437&t=7ea6fb7da35307b2b6f20bfd722edd97","灾难面前,习近平始终和人民在一起!","http://news.cctv.com/2017/08/10/ARTI6dKvT58JXHWr3gSnN7UF170810.shtml"
"中华人民共和国水利部","None","29.严重的蝗灾往往和严重的旱灾相伴而生,我国古书上就有“旱极而蝗”的记载,这种蝗灾被称为干旱灾害的( )。 A.后生灾害 B.次生灾害/伴生灾害 C.原生灾害 D.诱发灾害 30.曾经是我国西北干旱地区最大湖泊,后来干涸的是哪个?( )...","NoPicture","第二部分 我国江河水系分布、水旱灾害规律及特点 - 防汛防台专栏","http://www.mwr.gov.cn/zzsc/fxftzt/index_2.html"
"中国气象局","2017年7月19日","中国气象报记者赵晓妮报道 近日,记者从国家气候中心获悉,公益性行业(气象)科研专项“全球变化背景下中国气象灾害风险区划研究”通过验收。该项目基于湖北、河南、黑龙江、青海、安徽等5个示范区,完成了暴雨洪涝、干旱、霜冻、低温冷害、雪灾...","NoPicture","中国气象灾害风险区划评估迈向定量化","http://www.cma.gov.cn/2011xwzx/2011xqxxw/2011xqxyw/201707/t20170719_438528.html"
"中国政府网","2017年7月12日","近日,民政部、国家减灾委办公室会同国土资源部、水利部、农业部、卫生计生委、林业局、地震局、气象局、海洋局等部门对2017年上半年全国自然灾害情况进行了会商分析。经核定,上半年,各类自然灾害共造成全国4557.6万人次受灾,204人死亡,...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3322379004,1824233454&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=C560BA469FE70C965778E0030200B0D3&sec=1618987437&t=593565a418eda8fe4d2b6678647813cc","民政部、国家减灾委办公室发布2017年上半年全国自然灾害基本情况","http://www.gov.cn/xinwen/2017-07/12/content_5209930.htm"
"直击案发现场","2019年5月31日","火灾事故发生在2019年5月30日上午8点25分左右,位于广东省广州市跑马地花园一高层着火。着火单元冒出浓烟,现场多台消防车赶赴灭火,火灾周围拉起了警戒线,消防队员在指挥周围群众疏散。据过住群众介绍,目前火势比起先前得到了控制,烟也少...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=92911283,529741437&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=39824A910ED314D25E9D64800300A090&sec=1618987439&t=495afc83ce78329752ed9292a9584069","广州跑马地花园突发大火,多家店铺被迫停止营业,所幸无人员伤亡","https://baijiahao.baidu.com/s?id=1635062849602098519&wfr=spider&for=pc"
"搜狐网","2019年5月23日","在火灾初期阶段将其扑灭 可避免其蔓延成灾 做到这一点需要家里常备干粉灭火器、灭火毯等消防器材,平常多掌握家里常见的厨房火灾、电气火灾等扑救常识,留意下小区内的消防设施。 2 灭不了就跑 ...","NoPicture","又见高层火灾!广州一住宅楼16层凌晨起火,一家人这样做成功等到...","https://www.sohu.com/a/316051950_476402"
"人民网","2019年4月17日","试想,如果在巴西国家博物馆的那场大火中,建筑内的消防设施可以正常运转,而没有出现消防栓没水的情况,或许火灾的损失就不如后来那般严重。如果巴黎圣母院在翻新工程伊始,就对各种可能出现的火情有所警惕、建立预案,或许我们今天目睹的...","NoPicture","广州日报:巴黎圣母院大火敲响文保警钟","http://culture.people.com.cn/n1/2019/0417/c1013-31033819.html"
"腾讯网","2019年4月11日","11月20日晚,不少网友在微博上爆料,称环市中路肇庆大厦突发火灾,现场浓烟滚滚,消防员到场! 据@广东交通频道:刚刚,环市中路肇庆大厦二楼餐厅发生火灾,消防员正在现场处理中,目前,该路段双向有交通管制,请绕道行驶。 ","NoPicture","刚刚,广州环市中肇庆大厦突发火灾,火势凶猛浓烟滚滚!","https://xw.qq.com/cmsid/20181120A1WEJ600"
"老史看天下","2019年4月8日","在4月7日,广州花都一厂房突然发生火灾,现场火势凶猛并且冒出滚滚浓烟。当地消防部门接到报警之后,迅速调派消防车辆赶赴现场处置火情,经过近两个多小时的救援,大火最终被扑灭。下面,小编就带大家去看看事情的具体起因经过。事发于2019年...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2770789422,4059057183&fm=173&app=49&size=f242,162&n=0&g=0n&f=JPEG?s=72B011C5325222639A94DC9903008081&sec=1618987439&t=b43d292ff1b8a656a0d7843eb06259b1","广州花都一厂房突发火灾,现场火势凶猛,疑因电线短路引起火灾","https://baijiahao.baidu.com/s?id=1630211332992496933&wfr=spider&for=pc"
"腾讯网","2019年3月31日","19日下午,广州黄沙一居民房6楼发生火灾,由于防盗窗阻碍了逃生,疑似一家三口被困,男子抱着孩子,女子用自己的身躯抵挡大火。结果,女子被活活烧死,男子及孩子还在抢救中。据掌中广视报道,黄沙起火民居的两位伤者被送到广州市红会医院救治...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1518490090,1989772772&fm=217&app=92&size=f242,162&n=0&g=0n&f=GIF?s=701A16D516524671420A3DBC0300D00A&sec=1618987439&t=e7d98c06b6fe25fc87cca9867994dd85","广州一家三口火灾被困阳台,妈妈以身护女被火烧身亡","https://xw.qq.com/cmsid/GDC2019062000089300"
"中国新闻网","2019年3月24日","中新网客户端3月24日电 据广州市公安消防局官方微博“广州消防”消息,3月23日13时49分,白云区清湖村大布路227号6楼一厂房发生火灾。广州消防调派共21辆消防车,130名指战员到场处置。16时10分,明火扑灭,无人员伤。起火建筑为一化妆...","https://cambrian-images.cdn.bcebos.com/ba26ecece89a484211d94d351868efa3_1600695032132903.jpeg@w_100,h_100","广州一化妆品工厂发生火灾 燃烧面积约300平方米","https://baijiahao.baidu.com/s?id=1628823000237606408&wfr=spider&for=pc"
"界面新闻","2019年3月19日","文/界面广东 青柠 通讯员广州消防据广州消防通报:3月18日14时左右,广州海珠区珠江帝景一高层住宅楼19楼发生火灾,数分钟后,赤岗中队到达火灾现场,并成功将明火扑灭,事故未造成人员伤亡。据了解,119消防车到达小区门口,被一名不知情的...","https://cambrian-images.cdn.bcebos.com/8963c44fe9bb2de078a778f71a32f6eb_1565176801499628.jpeg@w_100,h_100","广州珠江帝景高层着火,室内消火栓竟然没水","https://baijiahao.baidu.com/s?id=1628402543807495613&wfr=spider&for=pc"
"广州公安","2019年2月15日","2月14日21时02分,广州市119消防指挥中心接到报警,海珠区沙园三街南一住宅民房6楼发生火灾。 消防到达现场后,发现现场为一栋9层钢混合泥土结构住宅民房,起火位置在6楼,有较大烟雾往外冒,火势处于猛烈燃烧阶段。随后,经询问现场知情者...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2226795600,2010076468&fm=173&app=25&size=f242,162&n=0&g=0n&f=JPEG?s=F202F10D1C163A5D1EBD49190300A0C3&sec=1618987439&t=018795329fa630e9a03e3d471bcba28e","惊险!广州海珠一男子床上充电引火灾,7人被困!","https://baijiahao.baidu.com/s?id=1625538917652071643&wfr=spider&for=pc"
"搜狐网","2019年1月20日","广州一出租屋发生火灾,悬停的电梯内现一具男性遗体 事发在 19 日早上 7 点多钟,广州番禺大石镇祥和路上,只见一出租屋上空不断冒出浓烟,直冲天际,此时,楼内一房屋正燃起明火,并伴有噼里啪啦声响。 ","NoPicture","广州一出租屋发生火灾,悬停的电梯内现一具男性遗体","https://www.sohu.com/a/290296452_100191048"
"中国政府网","2016年7月25日","据邢台市政府消息,截至7月24日16时,洪涝灾害已造成34人死亡,13人失踪。目前,邢台市还有43个村,9200多户村民未恢复供电。19日到21日,邢台市发生连续强降雨,暴雨出现范围为历史最大,多个站点的日降雨量突破极值。在特大强降雨作用下...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=4057626591,1993439643&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=A6921DCF7A7390C616B9141C0300C050&sec=1618987447&t=c94a66ce0190705276a072e0dc63c254","河北邢台洪涝灾害已造成34人死亡","http://www.gov.cn/xinwen/2016-07/25/content_5094511.htm"
"中国气象局","2016年7月12日","为此,夷陵区气象局会同防办、水文等部门联合建立了气象信息分析及灾害研判会商机制。气象灾害研判会商由区防指副指挥长牵头,区气象局、区防汛办、区水文局等单位对雨情、汛情开展集中会商,为区防汛指挥部提供积极应对灾害、处置灾害、...","NoPicture","夷陵:建立气象灾害部门联动研判会商机制","http://www.cma.gov.cn/2011xwzx/2011xqxxw/2011xjctz/201607/t20160712_316604.html"
"中国政府网","2016年7月12日","委办公室会同国土资源部、住房城乡建设部、交通运输部、水利部、农业部、卫生计生委、统计局、林业局、地震局、气象局、保监会、海洋局、中央军委政治工作部、中国红十字会总会、中国铁路总公司等部门对2016年上半年全国自然灾害情况进行了...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2809437025,59396396&fm=217&app=92&size=f242,162&n=0&g=0n&f=PNG?s=DA3A7BC8AEF6679E82AD085C03008052&sec=1618987447&t=6d2bdac1a413ddf9f0d2bb5efc884387","民政部国家减灾办发布2016上半年自然灾害情况","http://www.gov.cn/xinwen/2016-07/12/content_5090422.htm"
"中国政府网","2016年7月4日","近日,国家海洋局印发《关于开展海洋灾害风险评估和区划工作的指导意见》(以下简称《意见》),全面推动海洋灾害风险评估和区划工作,提升海洋灾害风险防控能力。 《意见》明确,海洋灾害风险评估和区划工作要以保障沿海经济和社会可持续发展为目标...","NoPicture","海洋局印发海洋灾害风险评估和区划指导意见","http://www.gov.cn/xinwen/2016-07/04/content_5088025.htm"
"中国政府网","2016年6月24日","23日14时30分许,江苏盐城市阜宁、射阳等地出现强雷电、短时强降雨、冰雹、雷雨大风等强对流天气,局部地区遭受龙卷风袭击,造成房屋倒塌、人员伤亡、道路受阻、农业设施受损等灾害。截至24日10时许,已造成98人死亡,数百余人受伤。在受灾...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2256324664,139993416&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=02B254811F2B020D4EFDF912030070C1&sec=1618987447&t=bad91abfd0f6bb28b4025611ab65d21b","直击江苏盐城龙卷风冰雹特别重大灾害","http://www.gov.cn/xinwen/2016-06/24/content_5084987.htm"
"中华人民共和国住房和城乡建设部","2016年5月10日","我国城市防洪除涝设施不足,公众防汛避险意识较弱,防汛形势严峻。为贯彻落实中央领导重要批示和国家防总全体会议、专题会议精神,保障城市居民生命财产安全,切实做好城市洪涝灾害防范工作,现就有关工作通知如下: 一、加强基层组织,落实防汛...","NoPicture","关于做好城市洪涝灾害防范工作的通知","http://www.mohurd.gov.cn/wjfb/201605/t20160513_227445.html"
"中国政府网","2016年4月14日","新华社北京4月14日电(记者 郁琼源、王立彬)以最大限度避免和减轻给人民生命财产造成损失为目标,我国将构建调查评价、监测预警、综合治理、应急防治四大体系。 国土资源部14日对今年汛期地质灾害防治工作进行全面安排部署时强调,地质灾害关系...","NoPicture","我国将构建地质灾害防治四大体系","http://www.gov.cn/xinwen/2016-04/14/content_5064095.htm"
"中国政府网","2016年4月7日","日前,国家煤矿安监局组织召开了 “十二五”国家科技支撑计划项目“深部及中小煤矿灾害防治关键技术研究与示范”课题验收会议。国家煤矿安全监察局副局长杨富参加会议并讲话。 该项目主要针对我国“十二五”期间部分煤矿已经进入深部开采,煤与...","NoPicture","国家科技支撑计划项目“深部及中小煤矿灾害防治关键技术研究与...","http://www.gov.cn/xinwen/2016-04/07/content_5061920.htm"
"和讯网","2016年3月31日","近日,根据瑞士再保险sigma 研究表明,2015年全球因灾害导致的保险损失达370亿美元,其中天津港(600717,股吧)爆炸事故造成的保险损失数额最高。 据了解,2015年8月12日天津港国际物流中心区域内瑞海公司所属危险品仓库发生爆炸,爆炸造成的保险...","NoPicture","2015全球灾害致保险损失370亿美元 天津港爆炸最高","http://insurance.hexun.com/2016-03-31/183068620.html"
"中国政府网","2016年3月24日","新华社北京3月24日电(记者 吴晶 王思北)国务院办公厅24日公布修订后的《国家自然灾害救助应急预案》,对组织指挥体系、灾害预警响应、信息报告和发布、国家应急响应、灾后救助与恢复重建、保障措施等进行了规范和完善。 为何要对预案进行...","NoPicture","——民政部有关负责人解读2016年版《国家自然灾害救助应急预案》","http://www.gov.cn/xinwen/2016-03/24/content_5057498.htm"
"和讯网","2016年3月31日","近日,根据瑞士再保险sigma 研究表明,2015年全球因灾害导致的保险损失达370亿美元,其中天津港(600717,股吧)爆炸事故造成的保险损失数额最高。 据了解,2015年8月12日天津港国际物流中心区域内瑞海公司所属危险品仓库发生爆炸,爆炸造成的保险...","NoPicture","2015全球灾害致保险损失370亿美元 天津港爆炸最高","http://insurance.hexun.com/2016-03-31/183068620.html"
"中国政府网","2016年3月24日","新华社北京3月24日电(记者 吴晶 王思北)国务院办公厅24日公布修订后的《国家自然灾害救助应急预案》,对组织指挥体系、灾害预警响应、信息报告和发布、国家应急响应、灾后救助与恢复重建、保障措施等进行了规范和完善。 为何要对预案进行...","NoPicture","——民政部有关负责人解读2016年版《国家自然灾害救助应急预案》","http://www.gov.cn/xinwen/2016-03/24/content_5057498.htm"
"中国政府网","2016年3月24日","《预案》明确,国家减灾委员会为国家自然灾害救助应急综合协调机构,负责组织、领导全国的自然灾害救助工作,协调开展特别重大和重大自然灾害救助活动。国家减灾委成员单位按照各自职责做好自然灾害救助相关工作。国家减灾委办公室负责与相关部门、...","NoPicture","国务院办公厅印发《国家自然灾害救助应急预案》","http://www.gov.cn/xinwen/2016-03/24/content_5057469.htm"
"中国政府网","2016年3月24日","经国务院同意,现将修订后的《国家自然灾害救助应急预案》印发给你们,请认真组织实施。2011年10月16日经国务院批准、由国务院办公厅印发的《国家自然灾害救助应急预案》同时废止。 国务院办公厅 2016年3月10日 (此件公开发布) 国家自然灾...","NoPicture","国务院办公厅关于印发国家自然灾害救助应急预案的通知","http://www.gov.cn/zhengce/content/2016-03/24/content_5057163.htm"
"中国政府网","2016年1月3日","2015年12月30日,中国气象局在新闻发布会上公布2015年全国主要气象灾害及其特征,2015年我国气候相对平稳,气象灾害以洪涝、干旱、台风为主。总体看,2015年气象灾害损失偏轻。 南方汛期暴雨过程多,湘、赣等地发生冬汛 2015年汛期,全国共...","NoPicture","中国气象局公布2015年主要气象灾害及特征","http://www.gov.cn/xinwen/2016-01/03/content_5030386.htm"
"中国政府网","2015年12月20日","新华社北京12月20日电 12月20日11时40分许,广东深圳市光明新区凤凰社区恒泰裕工业园发生山体滑坡,附近西气东输管道发生爆炸。截至19时,已导致22栋民宅和厂房被埋,现场塌方面积10多万平方米,造成3人受伤,另有27人失联。 灾害发生后,...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3028491465,2848810551&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=6941A9461BE2AF7E54CD980C0000E0C1&sec=1618987452&t=e48b2aa5d8a7a1fcd9b10bf5fd9e8fef","习近平、李克强就广东深圳市恒泰裕工业园山体滑坡灾害抢险救援...","http://www.gov.cn/xinwen/2015-12/20/content_5026004.htm"
"中国气象局","2015年12月17日","在全球气候变化大背景下,随着中国国民经济快速发展,生产规模日趋扩大,社会财富不断积累,天气气候灾害造成的损失和损害趋多趋重,已成为制约经济社会持续稳定发展的重要因素之一。今年3月在日本仙台举行的第三届世界减灾大会的数据显示,2005...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3622668141,853180190&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=B851ED1651D253C04EECFE7503004067&sec=1618987452&t=5ab1f5f323505a797c6097e0cd4673ce","气候变化考验我国灾害风险管理水平","http://www.cma.gov.cn/2011xwzx/2011xqxxw/2011xqxyw/201512/t20151217_299978.html"
"中国政府网","2015年11月9日","经民政部、国家减灾委办公室会同国土资源部、水利部、农业部、林业局、地震局、气象局、海洋局等部门会商分析,2015年10月份,我国自然灾害以台风灾害为主,干旱、洪涝、风雹、地震、低温冷冻、雪灾、滑坡和森林火灾等灾害也均有不同程度发...","NoPicture","2015年10月份全国自然灾害基本情况发布","http://www.gov.cn/xinwen/2015-11/09/content_2962983.htm"
"延安市人民政府","2015年4月28日","根据区域山洪灾害的形成特点,在调查历史山洪灾害发生区域的基础上,结合分析未来山洪灾害可能发生的类型、程度及影响范围,确定我县山洪灾害危险区为山洪灾害威胁的12条流域、96个行政村、238个自然村(组),其中洛河沿岸3条流域18296人,葫芦...","NoPicture","富县人民政府办公室关于印发《富县山洪灾害防御预案》的通知","http://www.yanan.gov.cn/gk/ggfw/yjgl/yjjg/268579.htm"
"中国气象局","2015年4月28日","气象部门坚持以人为本和公共气象服务方向,强化气象灾害的监测、预报、预警和防御能力建设,逐步建成了立体化的综合气象灾害监测网,气象灾害的监测手段、水平、精度、效率得到极大提升;气象灾害预警信息发布更及时,发布渠道更多样,发布范围更...","NoPicture","气象灾害如何防_中国气象局","http://www.cma.gov.cn/2011zwxx/2011zbmgk/2011zjld/2011zjzzgg/2011zjzggldjh/201504/t20150428_280687.html"
"搜狐网","2017年2月27日","广州市公安消防支队迅速调集4个中队12辆消防车赶赴现场处置。最终消防官兵将火灾成功扑灭,救出一名6岁男童、一名5岁女童、一名50多岁妇女。火灾未造成人员伤亡。 金碧新城消防中队12时15分率先到达现场。楼下有一青年男子告诉消防员,他的...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=4078764393,726511042&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=783A21D55C64040B0C30B10A0300F060&sec=1618987454&t=590ee6f0dfc9552cab5b261cce6240a5","广州民宅突发火灾 起火原因正在调查中","https://www.sohu.com/a/127391954_119038"
"中国青年网","None","近日一则广州民宅突发火灾的新闻引发了广泛关注。2017年2月27日讯,针对“广州番禺化龙镇细围街三层民宅晚上突发火灾”一事,广州市公安局番禺分局工作人员2月27日告诉记者,现场过火面积约60平方米,火灾导致2人死亡,起火原因正进一步调查中...","https://cambrian-images.cdn.bcebos.com/e2f71f4f31e48024b4ff7b85d695ea6c_1549761396709004.jpeg@w_100,h_100","广州民宅突发火灾目前起火原因正进一步调查中","https://baijiahao.baidu.com/s?id=1560470553590596&wfr=spider&for=pc"
"手机凤凰网","2016年12月28日","央广网广州12月28日消息(记者郑澍)据广州消防通报,12月28日21时05分,广州市119指挥中心接到报警,天河区黄埔大道西联通大厦发生火灾,立即调派4个中队,共13辆消防车赶赴现场处置。起火部位为建筑物楼顶广告牌。消防员用云梯车和大厦室内...","NoPicture","广州天河联通大厦发生火灾 目前明火已被扑灭","https://news.ifeng.com/c/7fb8nOT3qtu"
"搜狐网","2016年12月7日","值得注意的是,250余起电动车火灾案例中,大多发生在20时至次日8时,占到电动车火灾起数的72%;电动车火灾高发区域是住宅,占总数的55%,其次是维修店和车库;电动车火灾大部分是电池故障引起,占主要原因的49%,其次是线路短路和动力线路故...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3603730038,1204945165&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=2D521CCB0563874D6E6C910C03007083&sec=1618987454&t=7388bd9fb06ea42a7f167cda57f30f9e","移动火源?广州5年因它导致的火灾16人丧命!来看看昨天的“恐怖...","https://www.sohu.com/a/120872417_391260"
"腾讯大粤网","2016年11月1日","“我镇七星村福星石场发生了森林火灾,并有10多名群众受困……”10月28日,广州市扑救森林火灾实战演习在花都区花东镇七星村福星石场举行。广州市森林防火指挥部成员单位和有森林防火任务的区人民政府、区林业部门、市属森林公园景区等约40...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3735665952,4099854682&fm=217&app=92&size=f242,162&n=0&g=0n&f=JPEG?s=FCCB72235851DFCE7C09ADD70100E091&sec=1618987454&t=2a48c081e5e1d88b6c0a1358c64e268e","广州市扑救森林火灾实战演习在花都举行","https://gd.qq.com/a/20161103/034751.htm"
"搜狐网","2016年10月24日","10月15日上午11时左右,位于广州白云区的一处物流园仓库突然发生火灾!现场有化妆品、油漆、汽车配件等易燃物品。 ▲以上图片和视频来自于网友拍摄 从现场拍摄的视频和图片来看,事发时现场有明火,火势猛烈,从一个档口房屋很快蔓延到联排...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=21746902,3767053550&fm=217&app=92&size=f242,162&n=0&g=0n&f=GIF?s=B0C3B94CF21435DE8D3D291C010080C2&sec=1618987454&t=9f1123f74e85e9e3ed6e405642893197","广州一物流园突发猛烈大火,烧了3个钟!","https://www.sohu.com/a/116961906_188686"
"慧聪网","2016年10月17日","2016年10月15日10时57分,白云区石井镇石沙路八方物流园C7栋发生火灾,过火面积约1600平方米,起火原因有待核查,事故中有2名伤者,已送医院治疗,目前无生命危险。  2016年10月15日10时57分,广州市119指挥中心接到报警,白云区石井镇石...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2811981008,1170873497&fm=217&app=92&size=f242,162&n=0&g=0n&f=GIF?s=65C0F20D4E528E1F303C2D9E0300D082&sec=1618987454&t=b787bb7a1453fe664152367453bb9476","广州白云区一物流园大火,数十仓库付之一炬","http://info.fire.hc360.com/2016/10/170915935159.shtml"
