"results_author","results_date","results_des","results_img","results_title","results_url"
"潇湘晨报","4小时前","近日,沧州生态环境、公安等部门联合开展扬尘污染专项执法行动,对建设工程施工工地、建(构)筑物拆除施工现场、市政设施与道路施工现场、工业及其他物料扬尘污染、道路扬尘、渣土车辆等进行检查,并公布了6起违法案例。 1.河间市运成水泥制品...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1030467611,140534328&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=81B06C304EA1688A588C02C4030070A2&sec=1618987807&t=cc30679d96d7605a7f425786237c3887","沧州通报6起扬尘污染环境违法案例,执法人员对违法行为进行立案调查","https://baijiahao.baidu.com/s?id=1697538750483263212&wfr=spider&for=pc"
"颜华果酵","4小时前","此外由于环境污染可使环境的一般卫生状况变坏给人们的精神状况带来不良影响。 由于病原生物污染了空气,水,土壤等环境,在一定条件下会造成某些传染病和寄生虫病的传播和流行,给人体健康带来危害,可见人和环境的关系是非常密切的。 今天伟峰...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=4230125546,140519816&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=74B8247356E15EA858484DD30100A0B1&sec=1618987807&t=a20324d2c91fb37c0d301b2ba8b80b41","伟峰富氧空间科普丨环境污染对人体的影响?","https://baijiahao.baidu.com/s?id=1697523184316460820&wfr=spider&for=pc"
"网易新闻","4小时前","下一步,红谷滩区生米镇将对辖区进行全面巡查,发现问题及时督促整改,切实解决群众关心的污染环境问题。(刘彤 南昌日报记者 刘文君) 特别声明:以上内容(如有图片或视频亦包括在内)为自媒体平台“网易号”用户上传并发布,本平台仅提供信息存...","NoPicture","治理扬尘污染 改善人居环境 生米镇一堆砂点扬尘污染问题整改完毕","http://dy.163.com/article/G814JD510530RMGL.html"
"直播四川联盟","5小时前","工作的政治责任,以高度的政治自觉和政治担当,把接受和配合做好省级环保督察作为检验“四个意识”强不强的重要标尺,以最坚决的态度、最有力的措施、最严明的纪律,全力配合、聚力整改,坚决打好污染防治攻坚战,推动全县生态环境保护工作向...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1990780214,140518382&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=14A2FFB44A8A0CC242307CF303007012&sec=1618987807&t=4d61402de9b606d2a3be471003ca83f7","李春华:坚决打好污染防治攻坚战,推动全县生态环境保护工作向纵深...","https://baijiahao.baidu.com/s?id=1697521657929836405&wfr=spider&for=pc"
"音视频流媒体直播","5小时前","尽管日本政府称这些废水“喝了也没事”,但世界各国仍不能接受这一套说辞,也无法接受如此污染环境的决定及行为。 而我们生活中实际正在遭受着各种各样的污染,远不止水体污染,还包括大气污染及土壤污染等情况,常年累月暴露在污染源里,...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2571797748,140524669&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=4A82CC080A5106C80808E54D0300B0A1&sec=1618987807&t=c1028002ef62554784a5566bd1c37033","核污水排入大海?大到全球,小到城市,环境污染应该如何监管?","https://baijiahao.baidu.com/s?id=1697521105334004762&wfr=spider&for=pc"
"网易新闻","5小时前","为加强整治屏风村黄莺岩工业区的环境污染,加强治理桂林市灵剑溪河道卫生问题。按照区2021年村庄环境整治要求迎接中央环保工作督查。4月12日早上,屏风村委召集工业区内的所有厂房负责人在黄莺岩指挥部开展环境污染讨论整治方案。 会议上,屏风...","NoPicture","【工作会议】屏风村开展黄莺岩村环境污染动员暨普法培训会","http://dy.163.com/article/G812O21B0514DRFJ.html"
"华夏经纬网","5小时前","民进党当局果然是一碰到涉及日本的事务就变成“软脚蟹”。最近日本政府不顾国内外强烈的反对声浪,正式决定将在两年后把福岛核污水陆续排入太平洋。正当各界纷纷谴责日方此举将严重损害国际公共健康安全及周边国家和地区人民切身利益时,台湾...","NoPicture","民进党当局要成为日本污染环境的帮凶?","http://www.huaxia.com/thpl/mtlj/2021/04/6673353.html"
"北极星环保网","5小时前","北极星固废网讯:4月12日至15日,全国人大常委会副委员长丁仲礼率执法检查组深入郑州市、鹤壁市等地,开展固体废物污染环境防治法执法检查,在郑州召开专题汇报会,并与五级人大代表、专家代表等座谈交流。河南省委书记、省人大常委会主任王国生...","NoPicture","丁仲礼:深入抓好固体废物污染环境防治法贯彻实施 持续巩固污染...","https://huanbao.bjx.com.cn/news/20210420/1148161.shtml"
"潇湘晨报","5小时前","且该公司在转运处置的过程中存在抛洒滴漏、未采取抑尘措施、车辆冲洗不到位等问题,污染环境。 接到转办后,4月11日,淮南市相关负责人进行了现场督办,目前,中安公司固体废弃物临时堆场已覆盖,临时固废堆场计划于2021年7月底全部清运完成,...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","安徽淮南一公司6万余吨固废随意堆放污染地下水","https://baijiahao.baidu.com/s?id=1697528154554664223&wfr=spider&for=pc"
"小蜗牛的兔子洞","6小时前","(1)手工采金是向环境中释放汞的最重要来源之一;(2)在某城市中,几个世纪以来受汞污染的矿山尾矿混杂在居民区中;(3)该研究测定了居民区尾矿中汞的浓度及其不确定性;(4)在被研究的14个地点中,有3个地点的汞浓度超过了国际标准许多...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=54876383,140513338&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=BFA870237584F1FFDE9990CF0100E0A1&sec=1618987807&t=7206b0415dc3c63c242a1c3d0f03c744","城市金矿尾矿汞污染环境评价","https://baijiahao.baidu.com/s?id=1697166193181922678&wfr=spider&for=pc"
"法制网","6小时前","收快递、发快递,如今,网购已成为人们日常生活的一个重要部分。但在方便生活的同时,由此产生的快递垃圾也给生态环境带来严峻挑战。 电子商务、快递、外卖等行业包装物的设计、制造及回收利用等情况是全国人大常委会固体废物污染环境防治法执法...","NoPicture","快递包装污染治理仍存在短板","http://www.legaldaily.com.cn/index/content/2021-04/20/content_8486286.htm"
"热河时间","11小时前","4月16日,双桥区召开全区生态环境委员会全体会议暨春季大气污染综合治理工作调度会议。政府区长杨磊、副区长吕伟出席会议,各镇街、区直相关部门主要负责同志参加会议。 会议传达了全市大气污染防治工作调度会议精神,通报了全区一季度环境空气...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=95789017,140496169&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=F7381BC24CB20384240429360300A092&sec=1618987808&t=b758174fc0e2e37517b662752d8f17c5","双桥区召开全区生态环境委员会全体会议暨春季大气污染综合治理...","https://baijiahao.baidu.com/s?id=1697497790574523707&wfr=spider&for=pc"
"网易新闻","12小时前","集店镇西关壁村,举报人称不知道是什么企业(举报人怀疑是卖石头的企业)在西关壁村村西南的山上炸山开石,破坏了生态,粉尘污染了周边环境(2019年向县环保局、省督查组反映过,一直未得到解决。 二、调查核实情况 举报人所指的企业为壶关...","NoPicture","壶关:1企业污染环境,停产!","http://dy.163.com/article/G80B75D60517NSBP.html"
"网易","12小时前","当地政府和有关部门视而不见,疏于管理,履职不力,没有采取有效措施制止环境违法行为,导致环境污染问题长期存在,生态破坏十分严重,大气污染问题突出。对此我们希望当地职能部门突破不敢查、不愿查、不想查的思想壁垒,责令污染企业能够切实履行...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3024913095,4278767992&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=D32A0BE3001607C81829AD1A0300D0D3&sec=1618987808&t=60a25304c5392b0f2d8ffd7ec44f60b4","吕梁交城西社无名加工厂抹黑交城的山水","https://www.163.com/dy/article/G809IM0K0537FKU8.html"
"潇湘晨报","12小时前","人勤春来早,实干正当时,为有效治理白色垃圾污染,提升环境卫生质量,抚松县松江河镇积极组织机关党员干部、社区(村)和镇环卫处联合开展环境卫生“清白行动”,全面清理白色垃圾、越冬垃圾、河道漂浮物,实现全镇无乱堆乱放、无卫生死角,推动城乡...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","抚松县松江河镇整治白色垃圾污染 共建绿色生态家园","https://baijiahao.baidu.com/s?id=1697493067577044152&wfr=spider&for=pc"
"网易","12小时前","加大生态环境保护 助力大气污染防治 ——定西市安定区鲁家沟镇开展辖区煤炭专项整治工作 为进一步规范辖区煤炭经营秩序,加强煤炭质量管控,推动煤炭高效清洁利用,有效改善空气质量,推进全镇大气污染防治工作。近期,安定区鲁家沟镇综合行政执法队...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=689261356,1438706767&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=03305B855E625E98780961DA03001032&sec=1618987808&t=5110ecf83e33af115f4e9ed624c96fd4","加大生态环境保护 助力大气污染防治","https://www.163.com/dy/article/G808L76I05371WZ8.html"
"网易新闻","13小时前","4月17日,县委副书记、县长马郡调研第二轮中央生态环境保护督察交办件办理及污染治理项目建设情况。副县长朱选高、县政府党组成员周涛及县直相关部门负责人陪同调研。马郡一行实地查看了仁德街道兔耳河水环境整治情况,第二轮中央生态环境保护...","NoPicture","马郡调研中央生态环境保护督察交办件办理及污染治理项目建设情况","http://dy.163.com/article/G806R1MH0534HPNF.html"
"河南故事","昨天23:55","4月19日,卢氏县环境污染防治攻坚办办公室副主任、三门峡市生态环境局卢氏分局局长邓江带队督导检查重点区域大气污染防治措施落实情况,县攻坚办相关同志一同参加了检查。 邓江一行先后查看了生态廊道施工现场、河南中锦园实业有限公司、西安建...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1558988780,140484149&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=5A7438C40823AADC20B04D02030010CB&sec=1618987808&t=b02864f0bbfa3755860c8cd7ced8a58d","卢氏县环境污染防治攻坚办督导大气污染防治工作","https://baijiahao.baidu.com/s?id=1697484901634240233&wfr=spider&for=pc"
"每日经济新闻","昨天23:24","江西省高级人民法院微信公众号“江西环境资源审判”4月19日发文,公布了一则中央环保督导组督办污染环境案获终审宣判。 被告单位晨鸣纸业(000488,SZ)子公司江西晨鸣纸业有限责任公司(以下简称江西晨鸣纸业)犯污染环境罪,被判处罚金300万元;...","https://cambrian-images.cdn.bcebos.com/3d9014c139be2e376ffebd5ef757fbc7_1565092142508658.jpeg@w_100,h_100","违规将50万吨污泥外包处理 晨鸣纸业子公司犯污染环境罪被判处罚金...","https://baijiahao.baidu.com/s?id=1697483130904246197&wfr=spider&for=pc"
"网易","昨天23:12","为进一步广泛发动群众参与环境保护工作,积极举报生态环境污染问题,严厉打击生态环境违法行为,切实改善我县生态环境质量,确保我县生态环境保护攻坚战取得胜利。经研究,决定于2021年4月12日-2022年4月11日期间在全县范围内开展生态环境污染违法...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=548099419,2170872834&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=D230AA650CC56E511E167A6F0300E06B&sec=1618987808&t=8cc2f73419ec939a22b7fd618309f654","举报有奖!陆川人看到污染环境的,政府喊你举报……","https://www.163.com/dy/article/G7VVDEV505454VIG.html"
"直播四川联盟","5小时前","4月19日,高坪区举办山洪灾害防治工作技术专题培训会,各乡镇(街道)负责人,具体负责村级山洪灾害简易雨量站点看护人员,山洪危险区监测巡查、转移责任人100余人参加了会议。 会议邀请了市水务局四级主任科员彭钰清和川大智能控制研究院水利专员...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=405170286,140517819&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EED30CC70C5206CE0020E4320300D053&sec=1618987811&t=3305d5980546b29a5b227e8d59a6389a","高坪:山洪灾害防治 有备无患","https://baijiahao.baidu.com/s?id=1697521033604376526&wfr=spider&for=pc"
"腾讯网","5小时前","贡嘎山密密的丛林里,藏着一座科考站,它是中国科学院、水利部成都山地灾害与环境研究所(以下简称“中科院成都山地所”)的野外观测站之一:四川贡嘎山森林生态系统国家野外科学观测研究站(以下简称“贡嘎山站”)。它就像守护冰川和森林的岗...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=636584332,1830614412&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=EB006089F20636FB55B40DD30300C0B1&sec=1618987811&t=4b9d0f75caf94707902af96c3e11e4d7","一座观测站近四十年的科考发现 贡嘎山上冰“退”林“进”","https://new.qq.com/omn/20210420/20210420A0330Q00.html"
"豫眼屏媒","5小时前","明万历十八年(1590年)三月三日下午6时许,许州城郊刮起黑风。从西北来,吽吽有声,行人迷途,多有坠入坑堑而死伤,逾夜方停。 清道光六年(1826年)三月二十二日,鄢陵、许州城郊刮起大黄风,自北而南,昼如黑夜,至次日方息。 光绪...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2892534801,140516079&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6AA2CC4DB4635B345298EC500300C093&sec=1618987811&t=58dbb869f91e96aa99ac6065391e7b2a","许昌历史上重要自然灾害之风灾","https://baijiahao.baidu.com/s?id=1697519184425363763&wfr=spider&for=pc"
"网易","5小时前","根据历年统计,我省造成人员伤亡的地质灾害,60%以上与切坡建房有关。2020年造成人员伤亡的5起灾害,有4起与切坡建房或修路切坡未采取有效支护有关,教训非常深刻。 目前,我省已排查出临坡切坡建房户76万户,并逐户发放了防灾宣传册,为...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1063286061,903337496&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=549152919C426A4718A17EE103007020&sec=1618987811&t=c1116a51fcf9d7713df1c2e005a9006c","山体滑坡!益阳一女子不幸被滑坡体掩埋…紧急提醒:临坡切坡建房...","https://www.163.com/dy/article/G810NPLU0530S6GI.html"
"红网","6小时前","红网保靖县分站4月20日讯(通讯员 刘继慧 马强)近日,保靖县气象局模拟极端灾害性天气预报,在清水坪镇杰坳村范围内有持续性强降雨,极易引发山体滑坡、泥石流灾情,清水坪镇应急指挥部启动应急预案,开展应急演练活动。 清水坪镇杰坳村为...","https://cambrian-images.cdn.bcebos.com/d400fe19b97213bee8a175348c25c88f_1566248435989082.jpeg@w_100,h_100","保靖:气象服务助力灾害天气防治","https://baijiahao.baidu.com/s?id=1697518265392806895&wfr=spider&for=pc"
"网易","8小时前","19 切萨皮克湾地区,中新世海岸线移动(12-16百万年) 下面通过一些地质灾害动图了解下地灾的危害! 一、火山喷发 二、冰川崩解 三、地震 四、滑坡 五、山洪 泥石流 六、海啸 一键搜你感兴趣的热门文章 分享 收藏 点赞 在看...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2778536984,163925922&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=56967781D46B3107E328B88303003082&sec=1618987811&t=fced46c112c0b43bfef4518ebc0c8b80","...不出这四个圈(附地质动图全集详解!带你直面了解地质灾害全过程!)","https://www.163.com/dy/article/G80OSEH80516DHVE.html"
"腾讯网","14小时前","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?,你要说OPPO、小米这两家不是串通好的,我还有点不相信。最近OPPO和雷总投资的公司都非常有意思,之前就有消息爆料,OPPO和雷总都和紫光展锐有合作一起生产5G通信模块。而...","NoPicture","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?","http://new.qq.com/omn/ENT20190/20210420A009E400.html"
"网易","11小时前","结合棉花霜冻灾害指标,预计4月22日至25日塔城地区、石河子市、昌吉州棉区有不同程度霜冻出现。 4月21日开始的降水降温和持续低温天气对棉花、玉米等喜温作物播种和出苗生长影响较大。各地应合理调整春播进度,目前北疆还未播种的棉田应在...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2466138084,526350890&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DCF02AD4D3534E7F5298E271030060F5&sec=1618987811&t=a6ab68d9eb72f8c4067c09c37bdeccde","...霜冻和持续低温对棉花春播不利,应加强冷害、霜冻和风沙灾害防御","https://www.163.com/dy/article/G80DS7RA0511CCT0.html"
"网易新闻","11小时前","注意了!七台河气象灾害预警!2021-04-20 03:07 七台河关注 点↑""七台河关注""关注我们点我发布广告信息 特别声明:以上内容(如有图片或视频亦包括在内)为自媒体平台“网易号”用户上传并发布,本平台仅提供信息存储服务。","NoPicture","注意了!七台河气象灾害预警!","http://dy.163.com/article/G80CS7PR0534C72H.html"
"网易新闻","11小时前","近日,汉中市宁强县巴山镇党委政府组织镇村干部、派出所民警、卫生院工作人员共计55人对本辖区石坝子村田坝里,罗全岩村水池坪两个地质灾害点进行了防灾救灾应急演练。 巴山镇共有地质灾害点5个,时刻威胁着14个家庭,59间房屋,42人的生命...","NoPicture","汉中市宁强县巴山镇开展地质灾害演练","http://dy.163.com/article/G80CNA7J05373FF6.html"
"腾讯网","昨天19:04","线上“微信+”宣传,提升商家责任意识;运用科学手段,精准监测油烟污染;开展常态执法,长效整治餐饮油烟……青白江区积极开展餐饮油烟污染整治专项行动,持续提升人居环境。 “以前餐饮店油烟净化设备是否正常运转,有没有定期清洗,光凭肉眼看,执...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2140503193,2067262636&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=715738720EF713A77583BFFB0300702E&sec=1618987813&t=0eeda7c6d549c8c3cf842ca6253411bf","成都餐饮店 开展餐饮油烟污染专项整治,违规将依法查处!","https://new.qq.com/omn/20210419/20210419A0BPUK00.html"
"九派新闻","昨天18:40","为提升企业对于秋冬季大气污染防治工作的重视程度,全面落实分级管控要求。4月14日下午,宝山区生态环境局召开秋冬季大气污染分级管控方案编制工作部署会,全区30余家新增大气污染排放重点企业参加会议。 会议强调,相关企业要高度重视清单编制工作...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=4214573892,140466596&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=8EB845854E33088C58ACACB00300A012&sec=1618987813&t=8b961da0062c140b7042537088148b62","区生态环境局召开秋冬季大气污染分级管控方案编制工作部署会","https://baijiahao.baidu.com/s?id=1697466031348050962&wfr=spider&for=pc"
"鲸喜幕后玩家","昨天18:29","电影《无极》在上映后取得了非凡的成就,影片也成为了流传至今的经典,然而在拍摄时,剧组却对香格里拉的千湖山碧沽天池景区造成了严重的环境污染。 在拍摄时,演员以及工作人员产生的生活垃圾扔的遍地都是,而且为了拍摄需要,天池内还被打了10...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3933911791,140465033&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=00305291745165C04E28D4D9030080B2&sec=1618987813&t=e41724a9880e54e2b83b30d65f19f9ef","污染环境的剧组:30万人饮水困难不值一提,最严重的冰山面临消融","https://baijiahao.baidu.com/s?id=1697464367028610230&wfr=spider&for=pc"
"黄河吕梁频道","昨天18:13","近日,柳林县组织收听收看全市环境污染防治暨高铁高速沿线环境整治专项行动指挥部第一次视频会议。县政府副县长李喜平及相关单位负责人在我县分会场收听收看会议实况。 会议指出,这次专项行动是省委、省政府立足新发展阶段,贯彻新发展理念,服务...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1558991479,140464075&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=828349A2AF8118CC0FD1F8930300E090&sec=1618987813&t=cff5b96065bb69f8a6bb12fa0bf24e02","柳林县组织收听收看吕梁市环境污染防治会议","https://baijiahao.baidu.com/s?id=1697463340457537770&wfr=spider&for=pc"
"潇湘晨报","昨天18:10","为深入打好大气污染防治攻坚战,有效防控夏秋季(4-9月)臭氧污染,自3月底起,区生态环境局工作人员按照市局相关工作要求,走进重点企业、餐馆逐户发放《重庆市防控夏秋季臭氧污染深入打好大气污染防治攻坚战告知书》。 在发放的过程中,工作...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1792115298,140466747&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=8E9835C71E79029C5A5561260300C041&sec=1618987813&t=9712a226bcf659848c60bdc464e88fc9","江津区生态环境局发放《重庆市防控夏秋季臭氧污染深入打好大气...","https://baijiahao.baidu.com/s?id=1697466204681546734&wfr=spider&for=pc"
"保山新闻网","昨天18:09","全市各级各部门要切实增强生态环境保护的责任感、使命感、紧迫感,知耻而后勇、深刻反思,痛定思痛、痛下决心、痛改前疏,下定决心、铆足干劲,坚决打赢东河流域水环境污染综合治理攻坚战。 市委书记杨军出席会议并讲话。市委副书记、隆阳...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1332378037,140463892&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=CF8003890B70A2C0004059AF03007000&sec=1618987813&t=eb5e371545d206f06f9f02207e2c87cc","坚决打赢东河流域水环境污染综合治理攻坚战","https://baijiahao.baidu.com/s?id=1697463125301181358&wfr=spider&for=pc"
