Words,Freq
抗旱,0.9530619728639531
干旱,0.9530619728639531
图源,0.9530619728639531
划为,0.9530619728639531
少雨,0.9530619728639531
春播,0.9530619728639531
惊见,0.9530619728639531
露脸,0.9530619728639531
警戒,0.9530619728639531
雨,0.9530619728639531
叠像,0.9530619728639531
表征,0.9530619728639531
发明,0.9530619728639531
 抽穗,0.9530619728639531
断流,0.9530619728639531
探明,0.9530619728639531
度到,0.9530619728639531
搁浅,0.9530619728639531
前所未见,0.9530619728639531
乘,0.9530619728639531
一望无际,0.9530619728639531
揭示,0.9530619728639531
旱,0.9530619728639531
埋怨,0.9530619728639531
踏勘,0.9530619728639531
吃紧,0.9530619728639531
落 ,0.9530619728639531
充斥,0.9530619728639531
有碍,0.9530619728639531
存活,0.9530619728639531
封 ,0.9530619728639531
长 ,0.9530619728639531
居多,0.9530619728639531
犯愁,0.9530619728639531
剩,0.9530619728639531
久旱,0.9530619728639531
上圳,0.9530619728639531
轮灌,0.9530619728639531
衡量,0.9530619728639531
比较 ,0.9530619728639531
记述,0.9530619728639531
找出,0.9530619728639531
肃,0.9530619728639531
哀  ,0.9530619728639531
表,0.9530619728639531
紧锣密鼓,0.9530619728639531
惊闻,0.9530619728639531
错,0.9530619728639531
调,0.9530619728639531
上任,0.9530619728639531
过去 ,0.9530619728639531
穿着,0.9530619728639531
求解,0.9530619728639531
发财,0.9530619728639531
开垦,0.9530619728639531
转向,0.9530619728639531
移去,0.9530619728639531
离场,0.9530619728639531
回暖,0.9530619728639531
 倾盆  ,0.9530619728639531
久旱不雨,0.9530619728639531
 更于,0.9530619728639531
去往,0.9530619728639531
 惊见刻,0.9530619728639531
围攻,0.9530619728639531
缩小,0.9530619728639531
命令,0.9530619728639531
把抗,0.9530619728639531
入伏,0.9530619728639531
 正研,0.9530619728639531
入夏,0.9530619728639531
盼望,0.9530619728639531
齐名 ,0.9530619728639531
提至,0.9530619728639531
承包,0.9530619728639531
追究,0.9530619728639531
 利,0.9530619728639531
迁移,0.9530619728639531
封闭,0.953061972863953
见底,0.9295929592959296
征集,0.9295929592959296
监控,0.9295929592959296
浮出,0.9217699547732551
注明,0.9061239457279061
怕,0.9061239457279061
惊现,0.9061239457279061
减灾,0.9061239457279061
播撒,0.9061239457279061
促使,0.9061239457279061
饱受,0.9061239457279061
解析,0.9061239457279061
让位于,0.9061239457279061
陷,0.9061239457279061
少,0.9061239457279061
灌溉,0.9061239457279061
习惯,0.9061239457279061
下滑,0.9061239457279061
封,0.9061239457279061
审批,0.9061239457279061
抓紧,0.9061239457279061
改名,0.9061239457279061
辟谣,0.9061239457279061
张贴,0.9061239457279061
挺进,0.9061239457279061
刷屏,0.9061239457279061
观光,0.9061239457279061
社评,0.9061239457279061
供应,0.9061239457279061
迈出,0.9061239457279061
抬高,0.9061239457279061
疑似,0.8904779366825571
逼近,0.8748319276372082
低于,0.8748319276372082
缓解,0.8748319276372082
出售,0.8591859185918592
授权,0.8591859185918592
逼,0.8591859185918592
高涨,0.8591859185918592
 下,0.8591859185918592
下雨,0.8591859185918592
栽,0.8591859185918592
拉响,0.8591859185918592
选用,0.8591859185918592
适宜,0.8591859185918592
勘察,0.8591859185918592
逝世,0.8591859185918592
源自,0.8591859185918592
追求,0.8591859185918592
变 ,0.8591859185918592
修,0.8591859185918592
入冬,0.8591859185918592
突出 ,0.8591859185918592
复制,0.8591859185918592
蒸发,0.8591859185918592
缺,0.8513629140691847
存,0.8435399095465103
持续,0.8216354968830217
 使,0.8122478914558122
增减,0.8122478914558122
降至,0.8122478914558122
杀死,0.8122478914558122
似,0.8122478914558122
留,0.8122478914558122
汇入,0.8122478914558122
变,0.7887788778877888
不容小觑,0.7887788778877888
养,0.7809558733651144
回升,0.7653098643197653
加之,0.7653098643197653
死于,0.7653098643197653
解除,0.7653098643197653
评价,0.7653098643197653
转化,0.7653098643197653
变化,0.7653098643197653
历经,0.7653098643197653
剩下,0.7653098643197653
减弱,0.7559222588925559
加剧,0.7496638552744163
打印,0.7418408507517418
背井离乡 ,0.7183718371837184
丧失,0.7183718371837184
表达,0.7183718371837184
凝冻,0.7183718371837184
想起,0.7183718371837184
综合,0.7183718371837184
小于,0.7183718371837184
留言,0.7183718371837184
谓,0.7183718371837184
得以,0.7183718371837184
延续,0.7183718371837184
加,0.7183718371837184
派,0.7183718371837184
降到,0.7089842317565089
呈,0.6949028236156949
遇,0.6714338100476714
爱,0.6714338100476714
减产,0.6714338100476714
 防范,0.6714338100476714
气大伤身 ,0.6714338100476714
发泄,0.6714338100476714
气愤,0.6714338100476714
升高,0.6714338100476714
架设,0.6714338100476714
    ,0.6714338100476714
假设,0.6714338100476714
预期,0.6714338100476714
崩塌,0.6714338100476714
活埋,0.6714338100476714
冲翻,0.6714338100476714
    点,0.6714338100476714
出发,0.6714338100476714
肯定,0.6714338100476714
多发,0.6714338100476714
延伸,0.6714338100476714
愚公移山,0.6714338100476714
亮相,0.6714338100476714
感到,0.6714338100476714
强迫,0.6714338100476714
抗力,0.6714338100476714
自查,0.6714338100476714
纵向,0.6714338100476714
坚持不懈,0.6714338100476714
 付,0.6714338100476714
想 ,0.6714338100476714
偏重 ,0.6714338100476714
批复,0.6714338100476714
争取,0.6714338100476714
投入,0.663610805524997
降水,0.6596993032636598
治水,0.6557878010023225
蔓延,0.647964796479648
暴发,0.647964796479648
蓄洪,0.647964796479648
移山,0.647964796479648
沉没,0.647964796479648
延长,0.647964796479648
降雨,0.6338833883388338
斗,0.6244957829116246
享受,0.6244957829116246
投资,0.6244957829116246
抗,0.6244957829116244
探访,0.6244957829116244
特有,0.6244957829116244
开发,0.6244957829116244
叫,0.6244957829116244
刷到,0.6244957829116244
炸开,0.6244957829116244
强 ,0.6244957829116244
刊发,0.6244957829116244
顺应,0.6244957829116244
值,0.6244957829116244
出生,0.6244957829116244
注重,0.6244957829116244
严阵以待,0.6244957829116244
洗脑 ,0.6244957829116244
欺骗,0.6244957829116244
披上,0.6244957829116244
置之不理,0.6244957829116244
博爱,0.6244957829116244
同情,0.6244957829116244
笼罩,0.6244957829116244
容,0.6244957829116244
分布,0.6088497738662756
报道,0.607840353927866
发展,0.6077322017916078
开闸,0.6010267693436011
走访,0.6010267693436011
偏少,0.5842631882235843
筑牢,0.5775577557755776
上报,0.5775577557755776
拟定,0.5775577557755776
选取,0.5775577557755776
用来,0.5775577557755776
出名,0.5775577557755776
绷紧,0.5775577557755776
难得一见,0.5775577557755776
尊重,0.5775577557755776
相处 ,0.5775577557755776
与会,0.5775577557755776
 等,0.5775577557755776
减缓,0.5775577557755776
喷播,0.5775577557755776
立地,0.5775577557755776
愈演愈烈,0.5775577557755776
延缓,0.5775577557755776
发频,0.5775577557755776
哗然  ,0.5775577557755776
求上,0.5775577557755776
面向,0.5775577557755776
叠加,0.5540887422075541
请求,0.5540887422075541
破坏,0.5540887422075541
阻止,0.5540887422075541
中标,0.5540887422075541
放映,0.5540887422075541
下降,0.5462657376848796
如,0.5462657376848796
决定,0.5306197286395307
接近,0.5306197286395307
警告,0.5306197286395307
执,0.5306197286395307
突破,0.5306197286395307
