Words,Freq
爆炸 ,0.9229922992299231
销毁,0.9229922992299231
游荡,0.9229922992299231
降落 ,0.9229922992299231
着陆 ,0.9229922992299231
降落,0.9229922992299231
访,0.9229922992299231
辨别,0.9229922992299231
靠泊,0.9229922992299231
指责,0.9229922992299231
疑惑,0.9229922992299231
惧怕,0.9229922992299231
撑满,0.9229922992299231
震住,0.9229922992299231
呼 ,0.9229922992299231
入院,0.9229922992299231
屠杀,0.9229922992299231
受损 ,0.9229922992299231
跳进,0.9229922992299231
用作,0.9229922992299231
保住,0.9229922992299231
跳过,0.9229922992299231
含泪,0.9229922992299231
不绝于耳 ,0.9229922992299231
 吸,0.9229922992299231
防水,0.9229922992299231
摩擦,0.9229922992299231
甩干,0.9229922992299231
烧空,0.9229922992299231
踢完,0.9229922992299231
祸及,0.9229922992299231
判定,0.9229922992299231
拎回,0.9229922992299231
充电,0.9229922992299231
带着,0.9229922992299231
下落不明 ,0.9229922992299231
居 ,0.9229922992299231
点火,0.9229922992299231
失灵,0.9229922992299231
安顿,0.9229922992299231
锚定 ,0.9229922992299231
返航,0.9229922992299231
燃烧 ,0.9229922992299231
弃用,0.9229922992299231
尽责,0.9229922992299231
震碎,0.9229922992299231
小心,0.9229922992299231
交投于,0.9229922992299231
进食,0.9229922992299231
触及,0.9229922992299231
给养,0.9229922992299231
震碎 ,0.9229922992299231
裂开,0.9229922992299231
引路,0.9229922992299231
放慢,0.9229922992299231
传回,0.9229922992299231
图解,0.9229922992299231
遍布于,0.9229922992299231
引擎,0.9229922992299231
上探,0.9229922992299231
特朗,0.9229922992299231
取出,0.9229922992299231
揭,0.9229922992299231
弹射,0.9229922992299231
经停,0.9229922992299231
抽检,0.9229922992299231
信,0.9229922992299231
 让年,0.9229922992299231
遇害,0.9229922992299231
针锋相对,0.9229922992299231
亲历,0.9229922992299231
急转直下,0.9229922992299231
记住,0.9229922992299231
运营,0.9229922992299231
试爆,0.9229922992299231
租来,0.9229922992299231
任命,0.9229922992299231
玩忽职守,0.9229922992299231
知事,0.9229922992299231
 响,0.9229922992299231
投弹,0.9229922992299231
插电,0.9229922992299231
伤,0.9229922992299231
认同,0.9229922992299231
 中,0.9229922992299231
正常化,0.9229922992299231
休假,0.9229922992299231
调侃,0.9229922992299231
过节,0.9229922992299231
大吃一惊,0.9229922992299231
怒骂,0.9229922992299231
贮存,0.9229922992299231
造出,0.9229922992299231
猜想,0.9229922992299231
积热,0.9229922992299231
治愈,0.9229922992299231
属实,0.9229922992299231
调解,0.9229922992299231
庭审,0.9229922992299231
垫付,0.9229922992299231
捐款,0.9229922992299231
参半,0.9229922992299231
相去,0.9229922992299231
孕育,0.9229922992299231
报导,0.9229922992299231
惊传,0.9229922992299231
当之无愧,0.9229922992299231
停歇 ,0.9229922992299231
缓,0.9229922992299231
筹到,0.9229922992299231
抵扣,0.9229922992299231
 检,0.9229922992299231
议论纷纷 ,0.9229922992299231
反超,0.9229922992299231
抢先,0.9229922992299231
划,0.9229922992299231
扬言,0.9229922992299231
后援,0.9229922992299231
打工,0.9229922992299231
炸伤,0.9229922992299231
 火 ,0.9229922992299231
回忆 ,0.9229922992299231
带进,0.9229922992299231
为由,0.9229922992299231
监管,0.9229922992299231
发难 ,0.9229922992299231
敷衍 ,0.9229922992299231
奔走,0.9229922992299231
连载,0.9229922992299231
呼告,0.9229922992299231
 扯皮,0.9229922992299231
脱颖而出,0.9229922992299231
 歧义,0.9229922992299231
不知不觉,0.9229922992299231
反应 ,0.9229922992299231
不治身亡 ,0.9229922992299231
熟睡,0.9229922992299231
无孔不入,0.9229922992299231
听天由,0.9229922992299231
 垂死 ,0.9229922992299231
耗尽,0.9229922992299231
遗留,0.9229922992299231
家居,0.9229922992299231
签发,0.9229922992299231
受皮,0.9229922992299231
偏离,0.9229922992299231
升破,0.9229922992299231
不足为奇,0.9229922992299231
归咎于,0.9229922992299231
出院 ,0.9229922992299231
证实 ,0.9229922992299231
 同框 ,0.9229922992299231
价值,0.9229922992299231
告终 ,0.9229922992299231
飞到,0.9229922992299231
着落,0.9229922992299231
远航,0.9229922992299231
升空,0.9229922992299231
试验,0.9229922992299231
申,0.9229922992299231
绕,0.9229922992299231
旅行,0.9229922992299231
飞行,0.9229922992299231
押解,0.9229922992299231
告,0.9229922992299231
上到,0.9229922992299231
受波及,0.9229922992299231
无解  ,0.9229922992299231
不计其数,0.9229922992299231
退役,0.9229922992299231
打爆,0.9229922992299231
死亡  胆战心惊 ,0.9229922992299231
作案 ,0.9229922992299231
持枪,0.9229922992299231
抢劫,0.9229922992299231
炸死,0.9229922992299231
投掷,0.9229922992299231
接手,0.9229922992299231
试生,0.9229922992299231
杀人,0.9229922992299231
蹲坑,0.9229922992299231
敲定,0.9229922992299231
 化姓,0.9229922992299231
商量,0.9229922992299231
惨不忍睹,0.9229922992299231
上交,0.9229922992299231
着陆,0.922992299229923
合格,0.922992299229923
满载,0.922992299229923
带到,0.922992299229923
中止,0.922992299229923
爆炸,0.9140379154194489
起飞,0.9075907590759076
开庭,0.9075907590759076
投放,0.9037403740374037
升起,0.8973230656398973
研制,0.8973230656398973
逃过,0.8973230656398973
涉,0.8921892189218922
辖,0.8844884488448844
引爆,0.8844884488448844
重伤,0.8844884488448844
疏忽,0.8844884488448844
行走,0.8844884488448844
脱落,0.8844884488448844
